"Ec","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.12157e-04,5.88269e-05,-1.03152e-04,-1.26101e-07,-2.05777e-05,1.00000e-01,2.00000e-01,2.50000e-02
