"Ec","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.17129e-04,5.56894e-05,-1.03465e-04,-5.63293e-07,-2.01361e-05,1.00000e-01,2.00000e-01,2.50000e-02
