"Ec","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.10720e-04,3.93961e-05,-1.03136e-04,-2.68790e-07,-2.99764e-05,1.00000e-01,2.00000e-01,2.50000e-02
