"Ec","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
8.78616e-05,3.17339e-05,-1.02316e-04,-8.35089e-08,-1.54652e-05,1.00000e-01,2.00000e-01,2.50000e-02
