"Ec","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.08312e-04,5.82544e-05,-1.03012e-04,3.53946e-07,-1.85867e-05,1.00000e-01,2.00000e-01,2.50000e-02
