"Ec","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.12168e-04,5.07629e-05,-1.03178e-04,-1.36064e-06,-1.71025e-05,1.00000e-01,2.00000e-01,2.50000e-02
