"Ec","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.09535e-04,4.39714e-05,-1.02997e-04,-1.92873e-07,-2.68087e-05,1.00000e-01,2.00000e-01,2.50000e-02
