"Ec","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
9.64049e-05,3.20164e-05,-1.02413e-04,-2.83690e-07,-2.47169e-05,1.00000e-01,2.00000e-01,2.50000e-02
