"Ec","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.15480e-04,5.87341e-05,-1.03312e-04,1.44029e-07,-1.86687e-05,1.00000e-01,2.00000e-01,2.50000e-02
