"Ec","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.05525e-04,3.39511e-05,-1.02581e-04,-1.43660e-07,-2.78390e-05,1.00000e-01,2.00000e-01,2.50000e-02
