"Ec","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.17900e-04,5.25201e-05,-1.03080e-04,9.13219e-07,-1.62637e-05,1.00000e-01,2.00000e-01,2.50000e-02
