"Ec","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.10937e-04,3.66447e-05,-1.02663e-04,-2.93683e-07,-3.09951e-05,1.00000e-01,2.00000e-01,2.50000e-02
