"Ec","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.19934e-04,5.40082e-05,-1.02968e-04,1.70580e-07,-2.06882e-05,1.00000e-01,2.00000e-01,2.50000e-02
