"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.08713e-04,1.23328e+00,4.19967e-05,-1.02984e-04,-2.60067e-07,-2.72093e-05,1.00000e-01,2.00000e-01,2.50000e-02
