"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.17105e-04,1.26904e+00,5.87598e-05,-1.03150e-04,-4.11745e-08,-1.87688e-05,1.00000e-01,2.00000e-01,2.50000e-02
