"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.01963e-04,1.21782e+00,3.28820e-05,-1.02416e-04,-1.22937e-07,-2.59798e-05,1.00000e-01,2.00000e-01,2.50000e-02
