"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.13133e-04,1.24659e+00,5.05990e-05,-1.03101e-04,-7.79694e-07,-1.63645e-05,1.00000e-01,2.00000e-01,2.50000e-02
