"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.10262e-04,1.27358e+00,5.66597e-05,-1.03090e-04,-7.73672e-08,-1.94007e-05,1.00000e-01,2.00000e-01,2.50000e-02
