"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.16382e-04,1.27033e+00,5.78989e-05,-1.03196e-04,-3.45421e-08,-1.86228e-05,1.00000e-01,2.00000e-01,2.50000e-02
