"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.17101e-04,1.26971e+00,5.85261e-05,-1.03121e-04,1.13319e-07,-1.86787e-05,1.00000e-01,2.00000e-01,2.50000e-02
