"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.08673e-04,1.24002e+00,4.77117e-05,-1.03133e-04,-4.61881e-07,-2.55771e-05,1.00000e-01,2.00000e-01,2.50000e-02
