"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
3.12317e-05,1.20408e+00,3.17722e-05,-1.02447e-04,-1.22053e-07,9.66860e-07,1.00000e-01,2.00000e-01,2.50000e-02
