"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.09500e-04,1.23495e+00,4.33462e-05,-1.03053e-04,-1.33058e-07,-2.67878e-05,1.00000e-01,2.00000e-01,2.50000e-02
