"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.08751e-04,1.27496e+00,5.63881e-05,-1.03087e-04,1.40377e-07,-2.04006e-05,1.00000e-01,2.00000e-01,2.50000e-02
