"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
9.81505e-05,1.21522e+00,3.22354e-05,-1.02490e-04,-2.48309e-07,-2.57696e-05,1.00000e-01,2.00000e-01,2.50000e-02
