"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.12511e-04,1.25920e+00,5.60290e-05,-1.03345e-04,2.19276e-07,-2.01903e-05,1.00000e-01,2.00000e-01,2.50000e-02
