"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.10456e-04,1.22468e+00,3.61978e-05,-1.02650e-04,-2.65385e-07,-3.03847e-05,1.00000e-01,2.00000e-01,2.50000e-02
