"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.07804e-04,1.22210e+00,3.48769e-05,-1.02567e-04,-6.48582e-08,-2.89138e-05,1.00000e-01,2.00000e-01,2.50000e-02
