"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.10323e-04,1.25983e+00,5.66581e-05,-1.03465e-04,4.91726e-07,-1.96910e-05,1.00000e-01,2.00000e-01,2.50000e-02
