"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.20162e-04,1.25245e+00,5.35084e-05,-1.02824e-04,6.03977e-07,-1.81413e-05,1.00000e-01,2.00000e-01,2.50000e-02
