"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
5.42165e-05,1.20690e+00,3.17090e-05,-1.02562e-04,-8.42577e-08,-2.01005e-06,1.00000e-01,2.00000e-01,2.50000e-02
