"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.14931e-04,1.24854e+00,5.11695e-05,-1.03039e-04,5.27216e-07,-1.64876e-05,1.00000e-01,2.00000e-01,2.50000e-02
