"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.18119e-04,1.25643e+00,5.50334e-05,-1.03259e-04,-8.67678e-07,-1.99345e-05,1.00000e-01,2.00000e-01,2.50000e-02
