"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.07943e-04,1.26169e+00,5.78840e-05,-1.03095e-04,5.66312e-07,-1.83603e-05,1.00000e-01,2.00000e-01,2.50000e-02
