"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.11110e-04,1.22903e+00,3.89232e-05,-1.03022e-04,-3.20396e-07,-3.03401e-05,1.00000e-01,2.00000e-01,2.50000e-02
