"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.08170e-04,1.26231e+00,5.80053e-05,-1.03164e-04,4.28020e-07,-1.87907e-05,1.00000e-01,2.00000e-01,2.50000e-02
