"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.19653e-04,1.25179e+00,5.31755e-05,-1.02974e-04,7.92321e-07,-1.72437e-05,1.00000e-01,2.00000e-01,2.50000e-02
