"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
4.71007e-05,1.20597e+00,3.19210e-05,-1.02598e-04,-6.66071e-08,-1.82188e-06,1.00000e-01,2.00000e-01,2.50000e-02
