"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.04359e-04,1.21953e+00,3.35156e-05,-1.02530e-04,-1.68367e-07,-2.71417e-05,1.00000e-01,2.00000e-01,2.50000e-02
