"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.19013e-04,1.25507e+00,5.44385e-05,-1.03077e-04,-4.63153e-07,-2.09415e-05,1.00000e-01,2.00000e-01,2.50000e-02
