"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
3.93590e-05,1.20503e+00,3.18591e-05,-1.02548e-04,-9.47146e-08,-4.56299e-07,1.00000e-01,2.00000e-01,2.50000e-02
