"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.08718e-04,1.27566e+00,5.60801e-05,-1.03064e-04,3.04264e-07,-2.09712e-05,1.00000e-01,2.00000e-01,2.50000e-02
