"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.09812e-04,1.23074e+00,3.99216e-05,-1.03100e-04,-3.01908e-07,-2.93269e-05,1.00000e-01,2.00000e-01,2.50000e-02
