"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.16910e-04,1.24984e+00,5.20601e-05,-1.03089e-04,8.43182e-07,-1.64077e-05,1.00000e-01,2.00000e-01,2.50000e-02
