"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.11581e-04,1.27291e+00,5.70232e-05,-1.02963e-04,-1.67455e-07,-1.94342e-05,1.00000e-01,2.00000e-01,2.50000e-02
