"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.09693e-04,1.24167e+00,4.93773e-05,-1.03238e-04,-5.02632e-07,-2.27912e-05,1.00000e-01,2.00000e-01,2.50000e-02
