"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
1.08336e-04,1.26107e+00,5.77363e-05,-1.03308e-04,7.67325e-07,-1.92655e-05,1.00000e-01,2.00000e-01,2.50000e-02
