"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
9.94306e-05,1.21608e+00,3.24480e-05,-1.02521e-04,-1.77798e-07,-2.55337e-05,1.00000e-01,2.00000e-01,2.50000e-02
