"Ec","T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
8.37364e-05,1.21124e+00,3.15641e-05,-1.02308e-04,-1.12909e-07,-1.10364e-05,1.00000e-01,2.00000e-01,2.50000e-02
